study,contrast,method,region_1,region_2,direction
176,SZ-HC,SBCW,Caudate,Cerebellum_7b,0
176,SZ-HC,SBCW,Caudate,Cerebellum_9,0
176,SZ-HC,SBCW,Caudate,Cerebellum_10,0
176,SZ-HC,SBCW,ACC_sub,Caudate,0
176,SZ-HC,SBCW,ACC_pre,Caudate,0
176,SZ-HC,SBCW,ACC_sup,Caudate,0
176,SZ-HC,SBCW,Caudate,VTA,0
176,SZ-HC,SBCW,Caudate,SN_pc,0
176,SZ-HC,SBCW,Caudate,SN_pr,0
176,SZ-HC,SBCW,Caudate,Red_N,0
176,SZ-HC,SBCW,Caudate,Thalamus,0
176,SZ-HC,SBCW,Caudate,Vermis_1_2,0
176,SZ-HC,SBCW,Caudate,Vermis_4_5,0
176,SZ-HC,SBCW,Caudate,Vermis_10,0
176,SZ-HC,SBCW,Caudate,Raphe_M,0
176,SZ-HC,SBCW,Putamen,Putamen,0
176,SZ-HC,SBCW,Pallidum,Putamen,0
176,SZ-HC,SBCW,Putamen,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Putamen,Temporal_Mid,0
176,SZ-HC,SBCW,Putamen,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Putamen,Temporal_Inf,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Putamen,0
176,SZ-HC,SBCW,Cerebellum_Crus2,Putamen,0
176,SZ-HC,SBCW,Cerebellum_3,Putamen,0
176,SZ-HC,SBCW,Cerebellum_6,Putamen,0
176,SZ-HC,SBCW,Cerebellum_7b,Putamen,0
176,SZ-HC,SBCW,Cerebellum_9,Putamen,0
176,SZ-HC,SBCW,Cerebellum_10,Putamen,0
176,SZ-HC,SBCW,ACC_sub,Putamen,0
176,SZ-HC,SBCW,ACC_pre,Putamen,0
176,SZ-HC,SBCW,ACC_sup,Putamen,0
176,SZ-HC,SBCW,Putamen,VTA,0
176,SZ-HC,SBCW,Putamen,SN_pc,0
176,SZ-HC,SBCW,Putamen,SN_pr,0
176,SZ-HC,SBCW,Putamen,Red_N,0
176,SZ-HC,SBCW,Putamen,Thalamus,0
176,SZ-HC,SBCW,Putamen,Vermis_1_2,0
176,SZ-HC,SBCW,Putamen,Vermis_4_5,0
176,SZ-HC,SBCW,Putamen,Vermis_10,0
176,SZ-HC,SBCW,Putamen,Raphe_M,0
176,SZ-HC,SBCW,Pallidum,Pallidum,0
176,SZ-HC,SBCW,Pallidum,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Pallidum,Temporal_Mid,0
176,SZ-HC,SBCW,Pallidum,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Pallidum,Temporal_Inf,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Pallidum,0
176,SZ-HC,SBCW,Cerebellum_Crus2,Pallidum,0
176,SZ-HC,SBCW,Cerebellum_3,Pallidum,0
176,SZ-HC,SBCW,Cerebellum_6,Pallidum,0
176,SZ-HC,SBCW,Cerebellum_7b,Pallidum,0
176,SZ-HC,SBCW,Cerebellum_9,Pallidum,0
176,SZ-HC,SBCW,Cerebellum_10,Pallidum,0
176,SZ-HC,SBCW,ACC_sub,Pallidum,0
176,SZ-HC,SBCW,ACC_pre,Pallidum,0
176,SZ-HC,SBCW,ACC_sup,Pallidum,0
176,SZ-HC,SBCW,Pallidum,VTA,0
176,SZ-HC,SBCW,Pallidum,SN_pc,0
176,SZ-HC,SBCW,Pallidum,SN_pr,0
176,SZ-HC,SBCW,Pallidum,Red_N,0
176,SZ-HC,SBCW,Pallidum,Thalamus,0
176,SZ-HC,SBCW,Pallidum,Vermis_1_2,0
176,SZ-HC,SBCW,Pallidum,Vermis_4_5,0
176,SZ-HC,SBCW,Pallidum,Vermis_10,0
176,SZ-HC,SBCW,Pallidum,Raphe_M,0
176,SZ-HC,SBCW,Temporal_Pole_Sup,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Temporal_Mid,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Temporal_Pole_Mid,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Temporal_Inf,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Cerebellum_Crus2,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Cerebellum_3,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Cerebellum_6,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Cerebellum_7b,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Cerebellum_9,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Cerebellum_10,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,ACC_sub,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,ACC_pre,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,ACC_sup,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Temporal_Pole_Sup,VTA,0
176,SZ-HC,SBCW,SN_pc,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,SN_pr,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Red_N,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Temporal_Pole_Sup,Thalamus,0
176,SZ-HC,SBCW,Temporal_Pole_Sup,Vermis_1_2,0
176,SZ-HC,SBCW,Temporal_Pole_Sup,Vermis_4_5,0
176,SZ-HC,SBCW,Temporal_Pole_Sup,Vermis_10,0
176,SZ-HC,SBCW,Raphe_M,Temporal_Pole_Sup,0
176,SZ-HC,SBCW,Temporal_Mid,Temporal_Mid,0
176,SZ-HC,SBCW,Temporal_Mid,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Temporal_Inf,Temporal_Mid,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Temporal_Mid,0
176,SZ-HC,SBCW,Cerebellum_Crus2,Temporal_Mid,0
176,SZ-HC,SBCW,Cerebellum_3,Temporal_Mid,0
176,SZ-HC,SBCW,Cerebellum_6,Temporal_Mid,0
176,SZ-HC,SBCW,Cerebellum_7b,Temporal_Mid,0
176,SZ-HC,SBCW,Cerebellum_9,Temporal_Mid,0
176,SZ-HC,SBCW,Cerebellum_10,Temporal_Mid,0
176,SZ-HC,SBCW,ACC_sub,Temporal_Mid,0
176,SZ-HC,SBCW,ACC_pre,Temporal_Mid,0
176,SZ-HC,SBCW,ACC_sup,Temporal_Mid,0
176,SZ-HC,SBCW,Temporal_Mid,VTA,0
176,SZ-HC,SBCW,SN_pc,Temporal_Mid,0
176,SZ-HC,SBCW,SN_pr,Temporal_Mid,0
176,SZ-HC,SBCW,Red_N,Temporal_Mid,0
176,SZ-HC,SBCW,Temporal_Mid,Thalamus,0
176,SZ-HC,SBCW,Temporal_Mid,Vermis_1_2,0
176,SZ-HC,SBCW,Temporal_Mid,Vermis_4_5,0
176,SZ-HC,SBCW,Temporal_Mid,Vermis_10,0
176,SZ-HC,SBCW,Raphe_M,Temporal_Mid,0
176,SZ-HC,SBCW,Temporal_Pole_Mid,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Temporal_Inf,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Cerebellum_Crus2,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Cerebellum_3,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Cerebellum_6,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Cerebellum_7b,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Cerebellum_9,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Cerebellum_10,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,ACC_sub,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,ACC_pre,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,ACC_sup,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Temporal_Pole_Mid,VTA,0
176,SZ-HC,SBCW,SN_pc,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,SN_pr,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Red_N,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Temporal_Pole_Mid,Thalamus,0
176,SZ-HC,SBCW,Temporal_Pole_Mid,Vermis_1_2,0
176,SZ-HC,SBCW,Temporal_Pole_Mid,Vermis_4_5,0
176,SZ-HC,SBCW,Temporal_Pole_Mid,Vermis_10,0
176,SZ-HC,SBCW,Raphe_M,Temporal_Pole_Mid,0
176,SZ-HC,SBCW,Temporal_Inf,Temporal_Inf,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Temporal_Inf,0
176,SZ-HC,SBCW,Cerebellum_Crus2,Temporal_Inf,0
176,SZ-HC,SBCW,Cerebellum_3,Temporal_Inf,0
176,SZ-HC,SBCW,Cerebellum_6,Temporal_Inf,0
176,SZ-HC,SBCW,Cerebellum_7b,Temporal_Inf,0
176,SZ-HC,SBCW,Cerebellum_9,Temporal_Inf,0
176,SZ-HC,SBCW,Cerebellum_10,Temporal_Inf,0
176,SZ-HC,SBCW,ACC_sub,Temporal_Inf,0
176,SZ-HC,SBCW,ACC_pre,Temporal_Inf,0
176,SZ-HC,SBCW,ACC_sup,Temporal_Inf,0
176,SZ-HC,SBCW,Temporal_Inf,VTA,0
176,SZ-HC,SBCW,SN_pc,Temporal_Inf,0
176,SZ-HC,SBCW,SN_pr,Temporal_Inf,0
176,SZ-HC,SBCW,Red_N,Temporal_Inf,0
176,SZ-HC,SBCW,Temporal_Inf,Thalamus,0
176,SZ-HC,SBCW,Temporal_Inf,Vermis_1_2,0
176,SZ-HC,SBCW,Temporal_Inf,Vermis_4_5,0
176,SZ-HC,SBCW,Temporal_Inf,Vermis_10,0
176,SZ-HC,SBCW,Raphe_M,Temporal_Inf,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Cerebellum_Crus1,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Cerebellum_Crus2,0
176,SZ-HC,SBCW,Cerebellum_3,Cerebellum_Crus1,0
176,SZ-HC,SBCW,Cerebellum_6,Cerebellum_Crus1,0
176,SZ-HC,SBCW,Cerebellum_7b,Cerebellum_Crus1,0
176,SZ-HC,SBCW,Cerebellum_9,Cerebellum_Crus1,0
176,SZ-HC,SBCW,Cerebellum_10,Cerebellum_Crus1,0
176,SZ-HC,SBCW,ACC_sub,Cerebellum_Crus1,0
176,SZ-HC,SBCW,ACC_pre,Cerebellum_Crus1,0
176,SZ-HC,SBCW,ACC_sup,Cerebellum_Crus1,0
176,SZ-HC,SBCW,Cerebellum_Crus1,VTA,0
176,SZ-HC,SBCW,Cerebellum_Crus1,SN_pc,0
176,SZ-HC,SBCW,Cerebellum_Crus1,SN_pr,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Red_N,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Thalamus,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Vermis_1_2,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Vermis_4_5,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Vermis_10,0
176,SZ-HC,SBCW,Cerebellum_Crus1,Raphe_M,0
176,SZ-HC,SBCW,Cerebellum_Crus2,Cerebellum_Crus2,0
176,SZ-HC,SBCW,Cerebellum_3,Cerebellum_Crus2,0
176,SZ-HC,SBCW,Cerebellum_6,Cerebellum_Crus2,0
176,SZ-HC,SBCW,Cerebellum_7b,Cerebellum_Crus2,0
176,SZ-HC,SBCW,Cerebellum_9,Cerebellum_Crus2,0
176,SZ-HC,SBCW,Cerebellum_10,Cerebellum_Crus2,0
176,SZ-HC,SBCW,ACC_sub,Cerebellum_Crus2,0
176,SZ-HC,SBCW,ACC_pre,Cerebellum_Crus2,0
176,SZ-HC,SBCW,ACC_sup,Cerebellum_Crus2,0
176,SZ-HC,SBCW,Cerebellum_Crus2,VTA,0
176,SZ-HC,SBCW,Cerebellum_Crus2,SN_pc,0
176,SZ-HC,SBCW,Cerebellum_Crus2,SN_pr,0
176,SZ-HC,SBCW,Cerebellum_Crus2,Red_N,0
176,SZ-HC,SBCW,Cerebellum_Crus2,Thalamus,0
176,SZ-HC,SBCW,Cerebellum_Crus2,Vermis_1_2,0
176,SZ-HC,SBCW,Cerebellum_Crus2,Vermis_4_5,0
176,SZ-HC,SBCW,Cerebellum_Crus2,Vermis_10,0
176,SZ-HC,SBCW,Cerebellum_Crus2,Raphe_M,0
176,SZ-HC,SBCW,Cerebellum_3,Cerebellum_3,0
176,SZ-HC,SBCW,Cerebellum_3,Cerebellum_6,0
176,SZ-HC,SBCW,Cerebellum_3,Cerebellum_7b,0
176,SZ-HC,SBCW,Cerebellum_3,Cerebellum_9,0
176,SZ-HC,SBCW,Cerebellum_10,Cerebellum_3,0
176,SZ-HC,SBCW,ACC_sub,Cerebellum_3,0
176,SZ-HC,SBCW,ACC_pre,Cerebellum_3,0
176,SZ-HC,SBCW,ACC_sup,Cerebellum_3,0
176,SZ-HC,SBCW,Cerebellum_3,VTA,0
176,SZ-HC,SBCW,Cerebellum_3,SN_pc,0
176,SZ-HC,SBCW,Cerebellum_3,SN_pr,0
176,SZ-HC,SBCW,Cerebellum_3,Red_N,0
176,SZ-HC,SBCW,Cerebellum_3,Thalamus,0
176,SZ-HC,SBCW,Cerebellum_3,Vermis_1_2,0
176,SZ-HC,SBCW,Cerebellum_3,Vermis_4_5,0
176,SZ-HC,SBCW,Cerebellum_3,Vermis_10,0
176,SZ-HC,SBCW,Cerebellum_3,Raphe_M,0
176,SZ-HC,SBCW,Cerebellum_6,Cerebellum_6,0
176,SZ-HC,SBCW,Cerebellum_6,Cerebellum_7b,0
176,SZ-HC,SBCW,Cerebellum_6,Cerebellum_9,0
176,SZ-HC,SBCW,Cerebellum_10,Cerebellum_6,0
176,SZ-HC,SBCW,ACC_sub,Cerebellum_6,0
176,SZ-HC,SBCW,ACC_pre,Cerebellum_6,0
176,SZ-HC,SBCW,ACC_sup,Cerebellum_6,0
176,SZ-HC,SBCW,Cerebellum_6,VTA,0
176,SZ-HC,SBCW,Cerebellum_6,SN_pc,0
176,SZ-HC,SBCW,Cerebellum_6,SN_pr,0
176,SZ-HC,SBCW,Cerebellum_6,Red_N,0
176,SZ-HC,SBCW,Cerebellum_6,Thalamus,0
176,SZ-HC,SBCW,Cerebellum_6,Vermis_1_2,0
176,SZ-HC,SBCW,Cerebellum_6,Vermis_4_5,0
176,SZ-HC,SBCW,Cerebellum_6,Vermis_10,0
176,SZ-HC,SBCW,Cerebellum_6,Raphe_M,0
176,SZ-HC,SBCW,Cerebellum_7b,Cerebellum_7b,0
176,SZ-HC,SBCW,Cerebellum_7b,Cerebellum_9,0
176,SZ-HC,SBCW,Cerebellum_10,Cerebellum_7b,0
176,SZ-HC,SBCW,ACC_sub,Cerebellum_7b,0
176,SZ-HC,SBCW,ACC_pre,Cerebellum_7b,0
176,SZ-HC,SBCW,ACC_sup,Cerebellum_7b,0
176,SZ-HC,SBCW,Cerebellum_7b,VTA,0
176,SZ-HC,SBCW,Cerebellum_7b,SN_pc,0
176,SZ-HC,SBCW,Cerebellum_7b,SN_pr,0
176,SZ-HC,SBCW,Cerebellum_7b,Red_N,0
176,SZ-HC,SBCW,Cerebellum_7b,Thalamus,0
176,SZ-HC,SBCW,Cerebellum_7b,Vermis_1_2,0
176,SZ-HC,SBCW,Cerebellum_7b,Vermis_4_5,0
176,SZ-HC,SBCW,Cerebellum_7b,Vermis_10,0
176,SZ-HC,SBCW,Cerebellum_7b,Raphe_M,0
176,SZ-HC,SBCW,Cerebellum_9,Cerebellum_9,0
176,SZ-HC,SBCW,Cerebellum_10,Cerebellum_9,0
176,SZ-HC,SBCW,ACC_sub,Cerebellum_9,0
176,SZ-HC,SBCW,ACC_pre,Cerebellum_9,0
176,SZ-HC,SBCW,ACC_sup,Cerebellum_9,0
176,SZ-HC,SBCW,Cerebellum_9,VTA,0
176,SZ-HC,SBCW,Cerebellum_9,SN_pc,0
176,SZ-HC,SBCW,Cerebellum_9,SN_pr,0
176,SZ-HC,SBCW,Cerebellum_9,Red_N,0
176,SZ-HC,SBCW,Cerebellum_9,Thalamus,0
176,SZ-HC,SBCW,Cerebellum_9,Vermis_1_2,0
176,SZ-HC,SBCW,Cerebellum_9,Vermis_4_5,0
176,SZ-HC,SBCW,Cerebellum_9,Vermis_10,0
176,SZ-HC,SBCW,Cerebellum_9,Raphe_M,0
176,SZ-HC,SBCW,Cerebellum_10,Cerebellum_10,0
176,SZ-HC,SBCW,ACC_sub,Cerebellum_10,0
176,SZ-HC,SBCW,ACC_pre,Cerebellum_10,0
176,SZ-HC,SBCW,ACC_sup,Cerebellum_10,0
176,SZ-HC,SBCW,Cerebellum_10,VTA,0
176,SZ-HC,SBCW,Cerebellum_10,SN_pc,0
176,SZ-HC,SBCW,Cerebellum_10,SN_pr,0
176,SZ-HC,SBCW,Cerebellum_10,Red_N,0
176,SZ-HC,SBCW,Cerebellum_10,Thalamus,0
176,SZ-HC,SBCW,Cerebellum_10,Vermis_1_2,0
176,SZ-HC,SBCW,Cerebellum_10,Vermis_4_5,0
176,SZ-HC,SBCW,Cerebellum_10,Vermis_10,0
176,SZ-HC,SBCW,Cerebellum_10,Raphe_M,0
176,SZ-HC,SBCW,ACC_sub,ACC_sub,0
176,SZ-HC,SBCW,ACC_pre,ACC_sub,0
176,SZ-HC,SBCW,ACC_sub,ACC_sup,0
176,SZ-HC,SBCW,ACC_sub,VTA,0
176,SZ-HC,SBCW,ACC_sub,SN_pc,0
176,SZ-HC,SBCW,ACC_sub,SN_pr,0
176,SZ-HC,SBCW,ACC_sub,Red_N,0
176,SZ-HC,SBCW,ACC_sub,Thalamus,0
176,SZ-HC,SBCW,ACC_sub,Vermis_1_2,0
176,SZ-HC,SBCW,ACC_sub,Vermis_4_5,0
176,SZ-HC,SBCW,ACC_sub,Vermis_10,0
176,SZ-HC,SBCW,ACC_sub,Raphe_M,0
176,SZ-HC,SBCW,ACC_pre,ACC_pre,0
176,SZ-HC,SBCW,ACC_pre,ACC_sup,0
176,SZ-HC,SBCW,ACC_pre,VTA,0
176,SZ-HC,SBCW,ACC_pre,SN_pc,0
176,SZ-HC,SBCW,ACC_pre,SN_pr,0
176,SZ-HC,SBCW,ACC_pre,Red_N,0
176,SZ-HC,SBCW,ACC_pre,Thalamus,0
176,SZ-HC,SBCW,ACC_pre,Vermis_1_2,0
176,SZ-HC,SBCW,ACC_pre,Vermis_4_5,0
176,SZ-HC,SBCW,ACC_pre,Vermis_10,0
176,SZ-HC,SBCW,ACC_pre,Raphe_M,0
176,SZ-HC,SBCW,ACC_sup,ACC_sup,0
176,SZ-HC,SBCW,ACC_sup,VTA,0
176,SZ-HC,SBCW,ACC_sup,SN_pc,0
176,SZ-HC,SBCW,ACC_sup,SN_pr,0
176,SZ-HC,SBCW,ACC_sup,Red_N,0
176,SZ-HC,SBCW,ACC_sup,Thalamus,0
176,SZ-HC,SBCW,ACC_sup,Vermis_1_2,0
176,SZ-HC,SBCW,ACC_sup,Vermis_4_5,0
176,SZ-HC,SBCW,ACC_sup,Vermis_10,0
176,SZ-HC,SBCW,ACC_sup,Raphe_M,0
176,SZ-HC,SBCW,VTA,VTA,0
176,SZ-HC,SBCW,SN_pc,VTA,0
176,SZ-HC,SBCW,SN_pr,VTA,0
176,SZ-HC,SBCW,Red_N,VTA,0
176,SZ-HC,SBCW,Thalamus,VTA,0
176,SZ-HC,SBCW,VTA,Vermis_1_2,0
176,SZ-HC,SBCW,VTA,Vermis_4_5,0
176,SZ-HC,SBCW,VTA,Vermis_10,0
176,SZ-HC,SBCW,Raphe_M,VTA,0
176,SZ-HC,SBCW,SN_pc,SN_pc,0
176,SZ-HC,SBCW,SN_pc,SN_pr,0
176,SZ-HC,SBCW,Red_N,SN_pc,0
176,SZ-HC,SBCW,SN_pc,Thalamus,0
176,SZ-HC,SBCW,SN_pc,Vermis_1_2,0
176,SZ-HC,SBCW,SN_pc,Vermis_4_5,0
176,SZ-HC,SBCW,SN_pc,Vermis_10,0
176,SZ-HC,SBCW,Raphe_M,SN_pc,0
176,SZ-HC,SBCW,SN_pr,SN_pr,0
176,SZ-HC,SBCW,Red_N,SN_pr,0
176,SZ-HC,SBCW,SN_pr,Thalamus,0
176,SZ-HC,SBCW,SN_pr,Vermis_1_2,0
176,SZ-HC,SBCW,SN_pr,Vermis_4_5,0
176,SZ-HC,SBCW,SN_pr,Vermis_10,0
176,SZ-HC,SBCW,Raphe_M,SN_pr,0
176,SZ-HC,SBCW,Red_N,Red_N,0
176,SZ-HC,SBCW,Red_N,Thalamus,0
176,SZ-HC,SBCW,Red_N,Vermis_1_2,0
176,SZ-HC,SBCW,Red_N,Vermis_4_5,0
176,SZ-HC,SBCW,Red_N,Vermis_10,0
176,SZ-HC,SBCW,Raphe_M,Red_N,0
176,SZ-HC,SBCW,Thalamus,Thalamus,0
176,SZ-HC,SBCW,Thalamus,Vermis_1_2,0
176,SZ-HC,SBCW,Thalamus,Vermis_4_5,0
176,SZ-HC,SBCW,Thalamus,Vermis_10,0
176,SZ-HC,SBCW,Raphe_M,Thalamus,0
176,SZ-HC,SBCW,Vermis_1_2,Vermis_1_2,0
176,SZ-HC,SBCW,Vermis_1_2,Vermis_4_5,0
176,SZ-HC,SBCW,Vermis_10,Vermis_1_2,0
176,SZ-HC,SBCW,Raphe_M,Vermis_1_2,0
176,SZ-HC,SBCW,Vermis_4_5,Vermis_4_5,0
176,SZ-HC,SBCW,Vermis_10,Vermis_4_5,0
176,SZ-HC,SBCW,Raphe_M,Vermis_4_5,0
176,SZ-HC,SBCW,Vermis_10,Vermis_10,0
176,SZ-HC,SBCW,Raphe_M,Vermis_10,0
176,SZ-HC,SBCW,Raphe_M,Raphe_M,0
180,SZ-HC,SBVW,Caudate,Frontal_Sup_2,0
180,SZ-HC,SBVW,Caudate,Frontal_Mid_2,0
180,SZ-HC,SBVW,Caudate,Frontal_Inf_Oper,0
180,SZ-HC,SBVW,Caudate,Frontal_Inf_Tri,0
180,SZ-HC,SBVW,Caudate,Frontal_Inf_Orb_2,0
180,SZ-HC,SBVW,Caudate,Supp_Motor_Area,0
180,SZ-HC,SBVW,Caudate,Frontal_Sup_Medial,0
180,SZ-HC,SBVW,Caudate,Frontal_Med_Orb,0
180,SZ-HC,SBVW,Caudate,Rectus,0
180,SZ-HC,SBVW,Caudate,OFCmed,0
180,SZ-HC,SBVW,Caudate,OFCant,0
180,SZ-HC,SBVW,Caudate,OFCpost,0
180,SZ-HC,SBVW,Caudate,OFClat,0
180,SZ-HC,SBVW,Caudate,Insula,0
180,SZ-HC,SBVW,Caudate,Cingulate_Mid,0
180,SZ-HC,SBVW,Caudate,Cingulate_Post,0
180,SZ-HC,SBVW,Caudate,Hippocampus,0
180,SZ-HC,SBVW,Caudate,ParaHippocampal,0
180,SZ-HC,SBVW,Caudate,Parietal_Inf,0
180,SZ-HC,SBVW,Caudate,SupraMarginal,0
180,SZ-HC,SBVW,Angular,Caudate,0
180,SZ-HC,SBVW,Caudate,Precuneus,0
180,SZ-HC,SBVW,Caudate,Caudate,0
180,SZ-HC,SBVW,Caudate,Putamen,0
180,SZ-HC,SBVW,Caudate,Pallidum,0
180,SZ-HC,SBVW,Caudate,Temporal_Pole_Sup,0
180,SZ-HC,SBVW,Caudate,Temporal_Mid,0
180,SZ-HC,SBVW,Caudate,Temporal_Pole_Mid,0
180,SZ-HC,SBVW,Caudate,Temporal_Inf,0
180,SZ-HC,SBVW,Caudate,Cerebellum_Crus1,0
180,SZ-HC,SBVW,Caudate,Cerebellum_Crus2,0
180,SZ-HC,SBVW,Caudate,Cerebellum_3,0
180,SZ-HC,SBVW,Caudate,Cerebellum_6,0
180,SZ-HC,SBVW,Caudate,Cerebellum_7b,0
180,SZ-HC,SBVW,Caudate,Cerebellum_9,0
180,SZ-HC,SBVW,Caudate,Cerebellum_10,0
180,SZ-HC,SBVW,ACC_sub,Caudate,0
180,SZ-HC,SBVW,ACC_pre,Caudate,0
180,SZ-HC,SBVW,ACC_sup,Caudate,0
180,SZ-HC,SBVW,Caudate,VTA,0
180,SZ-HC,SBVW,Caudate,SN_pc,0
180,SZ-HC,SBVW,Caudate,SN_pr,0
180,SZ-HC,SBVW,Caudate,Red_N,0
180,SZ-HC,SBVW,Caudate,Thalamus,0
180,SZ-HC,SBVW,Caudate,Vermis_1_2,0
180,SZ-HC,SBVW,Caudate,Vermis_4_5,0
180,SZ-HC,SBVW,Caudate,Vermis_10,0
180,SZ-HC,SBVW,Caudate,Raphe_M,0
180,SZ-HC,SBVW,Frontal_Sup_2,Putamen,0
180,SZ-HC,SBVW,Frontal_Mid_2,Putamen,0
180,SZ-HC,SBVW,Frontal_Inf_Oper,Putamen,0
180,SZ-HC,SBVW,Frontal_Inf_Tri,Putamen,0
180,SZ-HC,SBVW,Frontal_Inf_Orb_2,Putamen,0
180,SZ-HC,SBVW,Putamen,Supp_Motor_Area,0
180,SZ-HC,SBVW,Frontal_Sup_Medial,Putamen,0
180,SZ-HC,SBVW,Frontal_Med_Orb,Putamen,0
180,SZ-HC,SBVW,Putamen,Rectus,0
180,SZ-HC,SBVW,OFCmed,Putamen,0
180,SZ-HC,SBVW,OFCant,Putamen,0
180,SZ-HC,SBVW,OFCpost,Putamen,0
180,SZ-HC,SBVW,OFClat,Putamen,0
180,SZ-HC,SBVW,Insula,Putamen,0
180,SZ-HC,SBVW,Cingulate_Mid,Putamen,0
180,SZ-HC,SBVW,Cingulate_Post,Putamen,0
180,SZ-HC,SBVW,Hippocampus,Putamen,0
180,SZ-HC,SBVW,ParaHippocampal,Putamen,0
180,SZ-HC,SBVW,Parietal_Inf,Putamen,0
180,SZ-HC,SBVW,Putamen,SupraMarginal,0
180,SZ-HC,SBVW,Angular,Putamen,0
180,SZ-HC,SBVW,Precuneus,Putamen,0
180,SZ-HC,SBVW,Putamen,Putamen,0
180,SZ-HC,SBVW,Pallidum,Putamen,0
180,SZ-HC,SBVW,Putamen,Temporal_Pole_Sup,0
180,SZ-HC,SBVW,Putamen,Temporal_Mid,0
180,SZ-HC,SBVW,Putamen,Temporal_Pole_Mid,0
180,SZ-HC,SBVW,Putamen,Temporal_Inf,0
180,SZ-HC,SBVW,Cerebellum_Crus1,Putamen,0
180,SZ-HC,SBVW,Cerebellum_Crus2,Putamen,0
180,SZ-HC,SBVW,Cerebellum_3,Putamen,0
180,SZ-HC,SBVW,Cerebellum_6,Putamen,0
180,SZ-HC,SBVW,Cerebellum_7b,Putamen,0
180,SZ-HC,SBVW,Cerebellum_9,Putamen,0
180,SZ-HC,SBVW,Cerebellum_10,Putamen,0
180,SZ-HC,SBVW,ACC_sub,Putamen,0
180,SZ-HC,SBVW,ACC_pre,Putamen,0
180,SZ-HC,SBVW,ACC_sup,Putamen,0
180,SZ-HC,SBVW,Putamen,VTA,0
180,SZ-HC,SBVW,Putamen,SN_pc,0
180,SZ-HC,SBVW,Putamen,SN_pr,0
180,SZ-HC,SBVW,Putamen,Red_N,0
180,SZ-HC,SBVW,Putamen,Thalamus,0
180,SZ-HC,SBVW,Putamen,Vermis_1_2,0
180,SZ-HC,SBVW,Putamen,Vermis_4_5,0
180,SZ-HC,SBVW,Putamen,Vermis_10,0
180,SZ-HC,SBVW,Putamen,Raphe_M,0
182,BD-HC,SBVW,ACC_sup,Precuneus,-1
182,BD-HC,SBVW,ACC_sup,Frontal_Inf_Tri,-1
182,BD-HC,SBVW,ACC_sup,Temporal_Inf,-1
182,BD-HC,SBVW,ACC_sub,ACC_sup,-1
182,BD-HC,SBVW,ACC_sup,Insula,-1
182,BD-HC,SBVW,ACC_sup,Frontal_Inf_Oper,-1
182,BD-HC,SBVW,ACC_sup,Frontal_Inf_Orb_2,-1
